seed,arm,anchor,method,rank_cap,alpha,n,noise,fit_budget,representation,input_mode,r,k,branch,group,pred_delta_pX,true_delta_pX,pred_delta_v,true_delta_v
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,3,0,0.0,0.000875189575758333,-0.0,0.0020451889266635977
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,3,1,0.0,0.0007330920265422222,-0.0,0.0017957475561444036
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,3,2,0.0,0.0009745933375528149,-0.0,0.0021563231630172632
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,3,3,0.0,0.0008998207187060856,-0.0,0.0019443298567426912
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,3,4,0.0,0.0014024274359027103,-0.0,0.002571333324346187
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,3,5,0.0,0.0013871353912626617,-0.0,0.0023646328861170675
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,4,0,0.0,0.0010135612502553196,-0.0,0.002497434965797314
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,4,1,0.0,0.000861221135746487,-0.0,0.0022340263113980246
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,4,2,0.0,0.0010180692641657298,-0.0,0.002619825493538275
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,4,3,0.0,0.0009319881045732401,-0.0,0.0023910139694760155
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,4,4,0.0,0.0014994353530130202,-0.0,0.0029645752803520897
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,4,5,0.0,0.0014727958688744742,-0.0,0.0027491048598056772
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,0,0.0,0.0010135612502553196,-0.0,0.002497434965797314
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,1,0.0,0.000861221135746487,-0.0,0.0022340263113980246
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,2,0.0,0.0010180692641657298,-0.0,0.002619825493538275
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,3,0.0,0.0009319881045732401,-0.0,0.0023910139694760155
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,4,0.0,0.0014994353530130202,-0.0,0.0029645752803520897
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,5,0.0,0.0014727958688744742,-0.0,0.0027491048598056772
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,0,0.0,0.0010753921271167768,-0.0,0.0017802274820925238
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,1,0.0,0.0010554474743606698,-0.0,0.0019686214211658893
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,2,0.0,0.0009640720974861527,-0.0,0.0018913539794334774
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,3,0.0,0.0009312225039390479,-0.0,0.0020211130755741573
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,4,0.0,0.0014461461086607466,-0.0,0.0019750839097379598
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,5,0.0,0.001453766411651997,-0.0,0.002110844850551945
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,0,0.0,0.0014615366333656347,-0.0,0.003483388742374636
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,1,0.0,0.001415421604737908,-0.0,0.0035419746702301112
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,2,0.0,0.0011759186220237615,-0.0,0.003206220451573068
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,3,0.0,0.0011311271983301303,-0.0,0.003231745115655167
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,4,0.0,0.0016760548840185445,-0.0,0.0032956704682219184
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,5,0.0,0.0016702377606172835,-0.0,0.003336561459580755
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,0,0.0,0.0011427154434781536,-0.0,0.002353037556697379
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,1,0.0,0.001117878835270913,-0.0,0.002515176949565067
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,2,0.0,0.001044233884108985,-0.0,0.002430889287102486
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,3,0.0,0.0010098178346047773,-0.0,0.0025407453876219537
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,4,0.0,0.0015224243742788135,-0.0,0.0025429299725752107
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,5,0.0,0.0015294282230550835,-0.0,0.0026610940482082305
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,0,0.0,0.0011588711509578908,-0.0,0.0017335249765577472
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,1,0.0,0.0010222931418309503,-0.0,0.0013397166391019672
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,2,0.0,0.001091169664590166,-0.0,0.0018728675753532456
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,3,0.0,0.001037303809028861,-0.0,0.001559540051613007
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,4,0.0,0.0015874471097221826,-0.0,0.0020011439357321185
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,5,0.0,0.0015737352660232073,-0.0,0.00166027977613072
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,0,0.0,0.0012328647762305384,-0.0,0.002290851896079153
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,1,0.0,0.0011943945876518186,-0.0,0.0022600879130636785
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,2,0.0,0.0011676208887931034,-0.0,0.0023783762815305317
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,3,0.0,0.0011430251402858784,-0.0,0.002331518140484752
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,4,0.0,0.0016596314844509446,-0.0,0.002586054218313956
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,5,0.0,0.001681172473205781,-0.0,0.0025483733310030614
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,0,0.0,0.0012328647762305384,-0.0,0.002290851896079153
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,1,0.0,0.0011943945876518186,-0.0,0.0022600879130636785
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,2,0.0,0.0011676208887931034,-0.0,0.0023783762815305317
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,3,0.0,0.0011430251402858784,-0.0,0.002331518140484752
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,4,0.0,0.0016596314844509446,-0.0,0.002586054218313956
309,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,5,0.0,0.001681172473205781,-0.0,0.0025483733310030614
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,0,0,0.0,-0.0004886800471493227,-0.0,0.005669813400715394
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,0,1,0.0,-0.00043998467979775084,-0.0,0.005512367962277817
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,0,2,0.0,-0.0005406288159370189,-0.0,0.005605505707900238
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,0,3,0.0,-0.0004917251348718118,-0.0,0.005427515444459979
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,0,4,0.0,-0.0004311635928514115,-0.0,0.0057023254546117105
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,0,5,0.0,-0.00039142186522982586,-0.0,0.005510839478528702
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,1,0,0.0,-0.0006575853055804116,-0.0,0.006581523685243381
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,1,1,0.0,-0.0005955026591372223,-0.0,0.006412494638193533
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,1,2,0.0,-0.0007491951942200844,-0.0,0.006637550125924507
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,1,3,0.0,-0.0006907986199619626,-0.0,0.006455034700031891
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,1,4,0.0,-0.0005891736757605657,-0.0,0.0066159716459103105
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,1,5,0.0,-0.0005380183079103708,-0.0,0.006412384942716805
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,2,0,0.0,-0.0005271875087161388,-0.0,0.00590449285287728
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,2,1,0.0,-0.00047491100684369315,-0.0,0.005735861178663394
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,2,2,0.0,-0.0005773939512669467,-0.0,0.005838961859541207
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,2,3,0.0,-0.0005247673210844605,-0.0,0.005649131171283552
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,2,4,0.0,-0.000468521356448933,-0.0,0.00595433980192538
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,2,5,0.0,-0.0004257983779178351,-0.0,0.00574600873056728
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,3,0,0.0,-0.00040300255882152217,-0.0,0.005443950942497913
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,3,1,0.0,-0.0003369572996324126,-0.0,0.005185048659715163
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,3,2,0.0,-0.0004703329811723041,-0.0,0.0054169013412185526
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,3,3,0.0,-0.0004031354026036195,-0.0,0.005164241798076647
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,3,4,0.0,-0.00037100769488082375,-0.0,0.005512226829167358
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,3,5,0.0,-0.00031333624655810005,-0.0,0.005250443207795626
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,4,0,0.0,-0.0006377240973374001,-0.0,0.006685581511925246
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,4,1,0.0,-0.0005800469851478378,-0.0,0.006614064748273865
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,4,2,0.0,-0.0007123207696258429,-0.0,0.006627996902188821
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,4,3,0.0,-0.0006586876684212603,-0.0,0.0065261401125440086
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,4,4,0.0,-0.0005909784275523258,-0.0,0.006746110240758925
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,4,5,0.0,-0.0005482516204123195,-0.0,0.006651350264404082
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,5,0,0.0,-0.0005373568102384549,-0.0,0.006154421938348034
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,5,1,0.0,-0.00047284063278015394,-0.0,0.005984510293920774
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,5,2,0.0,-0.0006094814438005192,-0.0,0.00610604047221618
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,5,3,0.0,-0.0005444560183717485,-0.0,0.005917445212840377
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,5,4,0.0,-0.0004942222059970159,-0.0,0.006227564038908495
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,5,5,0.0,-0.0004380372742291908,-0.0,0.006002082907363843
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,6,0,0.0,-0.0003766736103616817,-0.0,0.005179905569247556
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,6,1,0.0,-0.00031395617243370105,-0.0,0.004907808085124815
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,6,2,0.0,-0.0004408751145544663,-0.0,0.005172261327598327
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,6,3,0.0,-0.00037723252724966805,-0.0,0.004915899781523215
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,6,4,0.0,-0.00035858777600889766,-0.0,0.005289953153075888
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,6,5,0.0,-0.00030589394995758694,-0.0,0.0050452254470691234
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,7,0,0.0,-0.0004771735835827374,-0.0,0.005934558695803068
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,7,1,0.0,-0.00042356738620264595,-0.0,0.005797418688736185
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,7,2,0.0,-0.0005580683087127013,-0.0,0.005912314593010078
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,7,3,0.0,-0.0005066613848760913,-0.0,0.0057774478012219245
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,7,4,0.0,-0.00044956311818483637,-0.0,0.006007109179753008
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,7,5,0.0,-0.00040526903121585145,-0.0,0.005852400472776197
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,8,0,0.0,-0.0003766736103616817,-0.0,0.005179905569247556
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,8,1,0.0,-0.00031395617243370105,-0.0,0.004907808085124815
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,8,2,0.0,-0.0004408751145544663,-0.0,0.005172261327598327
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,8,3,0.0,-0.00037723252724966805,-0.0,0.004915899781523215
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,8,4,0.0,-0.00035858777600889766,-0.0,0.005289953153075888
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,8,5,0.0,-0.00030589394995758694,-0.0,0.0050452254470691234
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,9,0,0.0,-0.0004504872970859681,-0.0,0.00547810765913122
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,9,1,0.0,-0.0004056671172700411,-0.0,0.005330633596155682
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,9,2,0.0,-0.000469984634097597,-0.0,0.005374771966489385
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,9,3,0.0,-0.0004240133132672082,-0.0,0.005184265739086822
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,9,4,0.0,-0.00039328514703827,-0.0,0.005510584720658959
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,9,5,0.0,-0.000357951673083639,-0.0,0.005337099133036586
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,10,0,0.0,-0.0006417430062998717,-0.0,0.006500231663122407
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,10,1,0.0,-0.0005793177271618618,-0.0,0.006342375502955767
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,10,2,0.0,-0.0007053948808126483,-0.0,0.006528432006031034
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,10,3,0.0,-0.0006432622293997796,-0.0,0.006351259095427696
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,10,4,0.0,-0.0005626694127773696,-0.0,0.00649755034370614
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,10,5,0.0,-0.000515101818332182,-0.0,0.00632822770137514
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,11,0,0.0,-0.0005034587344389177,-0.0,0.005825613515255322
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,11,1,0.0,-0.0004539449471014483,-0.0,0.005668289160711414
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,11,2,0.0,-0.0005333742529978399,-0.0,0.005760266365458
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,11,3,0.0,-0.00048220483958304774,-0.0,0.005547846148531356
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,11,4,0.0,-0.0004409652025778871,-0.0,0.005851326869228123
309,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,19,11,5,0.0,-0.00040192438088301925,-0.0,0.00566950063512536
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,0,0,0.0,0.0006301066509579126,-0.0,-2.0486178484858664e-05
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,0,1,0.0,0.0007329483220556732,-0.0,-0.00034669709980560153
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,0,2,0.0,0.0007435457411653883,-0.0,-0.00012504716028825108
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,0,3,0.0,0.0008966283789540735,-0.0,-0.0004907140217932316
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,0,4,0.0,0.000591422976704328,-0.0,4.057999545972081e-05
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,0,5,0.0,0.000714641810924369,-0.0,-0.0002840198580061548
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,1,0,0.0,0.0006301066509579126,-0.0,-2.0486178484858664e-05
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,1,1,0.0,0.0007329483220556732,-0.0,-0.00034669709980560153
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,1,2,0.0,0.0007435457411653883,-0.0,-0.00012504716028825108
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,1,3,0.0,0.0008966283789540735,-0.0,-0.0004907140217932316
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,1,4,0.0,0.000591422976704328,-0.0,4.057999545972081e-05
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,1,5,0.0,0.000714641810924369,-0.0,-0.0002840198580061548
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,2,0,0.0,0.0006301066509579126,-0.0,-2.0486178484858664e-05
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,2,1,0.0,0.0007329483220556732,-0.0,-0.00034669709980560153
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,2,2,0.0,0.0007435457411653883,-0.0,-0.00012504716028825108
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,2,3,0.0,0.0008966283789540735,-0.0,-0.0004907140217932316
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,2,4,0.0,0.000591422976704328,-0.0,4.057999545972081e-05
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,2,5,0.0,0.000714641810924369,-0.0,-0.0002840198580061548
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,3,0,0.0,0.0008428009435464094,-0.0,-0.0002803051832419472
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,3,1,0.0,0.0008339265906238668,-0.0,-0.00046047110740808785
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,3,2,0.0,0.0010418502141770856,-0.0,-0.000500957375147308
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,3,3,0.0,0.001069099677622553,-0.0,-0.0007539995380255295
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,3,4,0.0,0.0007178993200566731,-0.0,-0.0001259774675193189
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,3,5,0.0,0.0007249222501678187,-0.0,-0.0002922280307779849
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,4,0,0.0,0.0008428009435464094,-0.0,-0.0002803051832419472
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,4,1,0.0,0.0008339265906238668,-0.0,-0.00046047110740808785
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,4,2,0.0,0.0010418502141770856,-0.0,-0.000500957375147308
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,4,3,0.0,0.001069099677622553,-0.0,-0.0007539995380255295
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,4,4,0.0,0.0007178993200566731,-0.0,-0.0001259774675193189
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,4,5,0.0,0.0007249222501678187,-0.0,-0.0002922280307779849
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,5,0,0.0,0.0008428009435464094,-0.0,-0.0002803051832419472
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,5,1,0.0,0.0008339265906238668,-0.0,-0.00046047110740808785
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,5,2,0.0,0.0010418502141770856,-0.0,-0.000500957375147308
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,5,3,0.0,0.001069099677622553,-0.0,-0.0007539995380255295
309,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,12,5,4,0.0,0.0007178993200566731,-0.0,-0.0001259774675193189
