method,rank_cap,alpha,n,fit_budget,representation,input_mode,group,level_pX_mae,level_v_mae,projected_level_pX_mae,projected_level_v_mae,delta_pX_mae,delta_v_mae,delta_pX_q95,delta_v_q95,panel,noise_replicas,noise_indices,block_count,training_seed_count,paired_block_coverage
B5_WORST_GROUP_RANK,FULL,0.01,exact,8,per_prompt,actual_d,5,6.720034874635067e-05,0.00027357796466007133,6.720034874635015e-05,0.00027357796466007117,6.72003487463507e-05,0.00027357796466007133,0.0002205332098199301,0.0009361167571453157,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B6_FULL_Q_RIDGE,FULL,0.01,exact,8,per_prompt,actual_d,0,8.3270964005773e-05,0.00027673680712348814,8.327096400577257e-05,0.00027673680712348803,8.3270964005773e-05,0.0002767368071234881,0.00027496507244619185,0.0009354715521203956,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B6_FULL_Q_RIDGE,FULL,0.01,exact,8,per_prompt,actual_d,1,8.53273387950192e-05,0.0002787557372651134,8.532733879501767e-05,0.000278755737265113,8.532733879501924e-05,0.00027875573726511343,0.00028249106474084534,0.0009561818947618603,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B6_FULL_Q_RIDGE,FULL,0.01,exact,8,per_prompt,actual_d,2,6.838431604386983e-05,0.0002842879761560264,6.838431604386966e-05,0.000284287976156025,6.838431604386988e-05,0.00028428797615602644,0.0002099235517146749,0.0009404808442978493,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B6_FULL_Q_RIDGE,FULL,0.01,exact,8,per_prompt,actual_d,3,7.079036445264679e-05,0.00028808344002929155,7.07903644526456e-05,0.0002880834400292916,7.079036445264676e-05,0.0002880834400292915,0.00020785378499374135,0.0009533441552426045,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B6_FULL_Q_RIDGE,FULL,0.01,exact,8,per_prompt,actual_d,4,6.507020199287261e-05,0.0002702870649689904,6.507020199287135e-05,0.00027028706496898903,6.507020199287255e-05,0.0002702870649689904,0.00022123045826545837,0.0009102832712650099,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B6_FULL_Q_RIDGE,FULL,0.01,exact,8,per_prompt,actual_d,5,6.720034874635049e-05,0.00027357796466007117,6.720034874634983e-05,0.00027357796466007117,6.720034874635049e-05,0.0002735779646600712,0.0002205332098199316,0.0009361167571453238,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O0_FULL_J_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,0,1.8579233638154714e-05,6.087354170673156e-05,1.857923363815428e-05,6.087354170673005e-05,1.857923363815471e-05,6.087354170673152e-05,5.009224163138008e-05,0.0001782428420438671,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O0_FULL_J_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,1,2.1196252296667592e-05,6.532025995231689e-05,2.119625229666939e-05,6.532025995231448e-05,2.1196252296667548e-05,6.532025995231685e-05,5.614850027303167e-05,0.00019004306150800006,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O0_FULL_J_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,2,2.059881945389773e-05,6.697923868409125e-05,2.0598819453897115e-05,6.697923868408902e-05,2.059881945389779e-05,6.697923868409123e-05,5.987428183177041e-05,0.00018190274051475204,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O0_FULL_J_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,3,2.277095116409399e-05,7.184200548447462e-05,2.2770951164095258e-05,7.184200548447418e-05,2.2770951164094055e-05,7.184200548447463e-05,7.851744495525039e-05,0.000197519169966439,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O0_FULL_J_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,4,1.5044580225955161e-05,5.8850981171377145e-05,1.5044580225955595e-05,5.885098117137582e-05,1.5044580225955161e-05,5.885098117137713e-05,4.567048921605607e-05,0.00017385403370849564,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O0_FULL_J_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,5,1.6574574289472498e-05,6.302910656096793e-05,1.6574574289473453e-05,6.302910656096774e-05,1.6574574289472494e-05,6.30291065609679e-05,5.173919182278906e-05,0.00018302516327324626,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,0,0.0,exact,8,per_prompt,actual_d,0,0.001031012981254595,0.002653818220769817,0.0010310129812545945,0.0026538182207698174,0.001031012981254595,0.002653818220769817,0.002415107563894735,0.006337517768275261,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,0,0.0,exact,8,per_prompt,actual_d,1,0.0010380733302923564,0.002682493193331769,0.0010380733302923558,0.00268249319333177,0.0010380733302923564,0.002682493193331769,0.002427057712993322,0.006306511195453489,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,0,0.0,exact,8,per_prompt,actual_d,2,0.0010056442340555798,0.0027069065980697368,0.0010056442340555776,0.002706906598069739,0.0010056442340555798,0.0027069065980697368,0.0023260998003693883,0.0063749792933924495,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,0,0.0,exact,8,per_prompt,actual_d,3,0.0010158040448788616,0.002758363693844634,0.0010158040448788577,0.002758363693844636,0.0010158040448788616,0.002758363693844634,0.0023714512844827023,0.006394995810945838,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,0,0.0,exact,8,per_prompt,actual_d,4,0.0009525213079671415,0.002675358199704587,0.0009525213079671401,0.002675358199704587,0.0009525213079671415,0.002675358199704587,0.002108164101801905,0.006386512534114926,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,0,0.0,exact,8,per_prompt,actual_d,5,0.0009611766479887744,0.002686994295312533,0.0009611766479887722,0.0026869942953125342,0.0009611766479887744,0.002686994295312533,0.00211757882928551,0.006328369681508198,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,1,0.0,exact,8,per_prompt,actual_d,0,0.0006340458756967279,0.0022136656045474968,0.0006340458756967271,0.002213665604547498,0.0006340458756967279,0.0022136656045474963,0.0016860058478450162,0.007384614917129362,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,1,0.0,exact,8,per_prompt,actual_d,1,0.0006531743267608025,0.0021875176393523653,0.0006531743267607995,0.0021875176393523687,0.0006531743267608025,0.0021875176393523653,0.0016803247401527938,0.007316099943776077,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,1,0.0,exact,8,per_prompt,actual_d,2,0.000565738303340042,0.0022258801906069594,0.0005657383033400395,0.002225880190606962,0.000565738303340042,0.0022258801906069594,0.0014376403449157958,0.007393667009357705,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,1,0.0,exact,8,per_prompt,actual_d,3,0.0005914318875067058,0.0022092940150394086,0.0005914318875067026,0.0022092940150394117,0.0005914318875067057,0.0022092940150394086,0.0014431304493633741,0.007340881725304288,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,1,0.0,exact,8,per_prompt,actual_d,4,0.0005939669138425754,0.0022540355300274375,0.0005939669138425754,0.0022540355300274383,0.0005939669138425754,0.0022540355300274375,0.0015205250036987275,0.0073344584587501805,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,1,0.0,exact,8,per_prompt,actual_d,5,0.0006077521675672725,0.0022317372465509755,0.0006077521675672703,0.0022317372465509772,0.0006077521675672724,0.0022317372465509755,0.0015553488026224434,0.007284843806948234,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,2,0.0,exact,8,per_prompt,actual_d,0,0.00019439698315084811,0.0004232045337194927,0.0001943969831508472,0.0004232045337194945,0.00019439698315084811,0.00042320453371949264,0.0007241245290961944,0.0018499690242321472,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,2,0.0,exact,8,per_prompt,actual_d,1,0.0002148988214114133,0.0004190638455906559,0.0002148988214114107,0.0004190638455906571,0.0002148988214114133,0.0004190638455906559,0.0007522515574679223,0.0018129780379599618,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,2,0.0,exact,8,per_prompt,actual_d,2,0.00019522530396563095,0.00042674860677596613,0.00019522530396562786,0.0004267486067759679,0.00019522530396563087,0.00042674860677596613,0.0007559544045600201,0.0017736394648318562,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,2,0.0,exact,8,per_prompt,actual_d,3,0.00021709487475995043,0.0004326277991734525,0.00021709487475994808,0.0004326277991734539,0.0002170948747599505,0.0004326277991734525,0.0008429568233353327,0.0018027622931553586,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,2,0.0,exact,8,per_prompt,actual_d,4,0.00021527387403693277,0.00046548502010777267,0.00021527387403693277,0.00046548502010777376,0.00021527387403693268,0.00046548502010777267,0.0009256096644539203,0.0019064069292533932,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,2,0.0,exact,8,per_prompt,actual_d,5,0.0002249997474090003,0.0004563301658173468,0.00022499974740899814,0.00045633016581734826,0.0002249997474090003,0.0004563301658173469,0.0010143097379291994,0.002039267745812389,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,4,0.0,exact,8,per_prompt,actual_d,0,0.00015302060816240666,0.0001920723556985706,0.0001530206081624054,0.00019207235569857056,0.00015302060816240655,0.00019207235569857067,0.0006427279376614391,0.0005575157718390844,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,4,0.0,exact,8,per_prompt,actual_d,1,0.00015060122929970527,0.00019853914747968885,0.00015060122929970367,0.00019853914747969015,0.00015060122929970533,0.00019853914747968877,0.0006367148003647186,0.0005528696526280098,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,4,0.0,exact,8,per_prompt,actual_d,2,0.000137172060323304,0.0002044922170033444,0.0001371720603233015,0.00020449221700334443,0.00013717206032330396,0.00020449221700334438,0.000572725244927711,0.0006083681697378839,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,4,0.0,exact,8,per_prompt,actual_d,3,0.00014016544693781584,0.0002097225831713775,0.00014016544693781286,0.00020972258317137807,0.00014016544693781584,0.00020972258317137753,0.0006011938340344411,0.0006039019485707447,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,4,0.0,exact,8,per_prompt,actual_d,4,0.00016241237767668817,0.00019702357389150642,0.00016241237767668722,0.00019702357389150726,0.0001624123776766882,0.00019702357389150642,0.0007295535765546006,0.0006001967386320627,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,4,0.0,exact,8,per_prompt,actual_d,5,0.00016571365713979292,0.0002003054065833512,0.00016571365713979189,0.00020030540658335183,0.00016571365713979292,0.0002003054065833512,0.0007916233682584155,0.000611633171346998,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,8,0.0,exact,8,per_prompt,actual_d,0,7.391577444862472e-05,0.0001553992978489805,7.391577444862379e-05,0.00015539929784897925,7.391577444862472e-05,0.0001553992978489804,0.00027970772862607806,0.0005381279408105296,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,8,0.0,exact,8,per_prompt,actual_d,1,7.493549141705791e-05,0.00015927437314478319,7.493549141705536e-05,0.0001592743731447819,7.493549141705788e-05,0.00015927437314478324,0.0002752452872616789,0.0005469763696437468,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,8,0.0,exact,8,per_prompt,actual_d,2,6.0068878898315185e-05,0.0001597938516167509,6.006887889831355e-05,0.00015979385161675043,6.006887889831519e-05,0.00015979385161675087,0.0001836169389151547,0.0005323296351609504,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,8,0.0,exact,8,per_prompt,actual_d,3,6.210412123775008e-05,0.00016578784894159546,6.210412123774871e-05,0.0001657878489415961,6.210412123775019e-05,0.00016578784894159552,0.00019961101966484485,0.0005348122137977499,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,8,0.0,exact,8,per_prompt,actual_d,4,7.032675452877699e-05,0.00015073025377026223,7.032675452877601e-05,0.0001507302537702622,7.032675452877708e-05,0.0001507302537702622,0.00031408561126527063,0.0005352617077571175,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,8,0.0,exact,8,per_prompt,actual_d,5,7.073274449757311e-05,0.00015231792323058515,7.073274449757172e-05,0.0001523179232305854,7.073274449757314e-05,0.00015231792323058515,0.00030550072212696017,0.0005374129679825095,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,16,0.0,exact,8,per_prompt,actual_d,0,6.296576814103531e-05,0.00015444697799815263,6.296576814103491e-05,0.00015444697799815057,6.296576814103546e-05,0.0001544469779981526,0.0002094460175650664,0.0005364401036415053,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,16,0.0,exact,8,per_prompt,actual_d,1,6.412222574794358e-05,0.00015634099866866115,6.412222574794319e-05,0.00015634099866866028,6.412222574794367e-05,0.00015634099866866107,0.00021071578031605807,0.0005393307939009703,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,16,0.0,exact,8,per_prompt,actual_d,2,5.166967509339122e-05,0.00016036877355668616,5.16696750933906e-05,0.00016036877355668462,5.16696750933912e-05,0.00016036877355668616,0.00016759075008789654,0.0005176524386323647,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,16,0.0,exact,8,per_prompt,actual_d,3,5.2716342363615236e-05,0.00016415821271395257,5.271634236361485e-05,0.0001641582127139534,5.271634236361516e-05,0.00016415821271395262,0.00016020999919439416,0.0005251424031592803,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,16,0.0,exact,8,per_prompt,actual_d,4,4.8998423700452986e-05,0.00014931260056458395,4.8998423700452105e-05,0.00014931260056458306,4.89984237004531e-05,0.00014931260056458398,0.00016482561087570035,0.0005266685831018414,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,16,0.0,exact,8,per_prompt,actual_d,5,4.916099315460766e-05,0.00015102893844705094,4.9160993154606484e-05,0.0001510289384470504,4.9160993154607724e-05,0.00015102893844705094,0.00016620822398446833,0.0005337773684206149,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,0,6.29393407746198e-05,0.0001544109291911699,6.293934077461895e-05,0.000154410929191168,6.293934077461985e-05,0.00015441092919116995,0.0002094460175650664,0.0005374839308984773,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,1,6.399269950838677e-05,0.00015624581706405553,6.399269950838625e-05,0.00015624581706405458,6.399269950838682e-05,0.0001562458170640555,0.0002103434659537392,0.000539382563648096,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,2,5.1679952946479516e-05,0.00016041119258911155,5.16799529464789e-05,0.00016041119258910995,5.167995294647944e-05,0.0001604111925891115,0.00016759075008789654,0.0005175089397668403,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,3,5.268016738521135e-05,0.0001642234449505074,5.268016738521076e-05,0.0001642234449505084,5.2680167385211266e-05,0.00016422344495050744,0.00016020999919439416,0.0005253766991723475,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,4,4.882852626429786e-05,0.00014930024060277956,4.8828526264297135e-05,0.0001493002406027785,4.882852626429797e-05,0.00014930024060277964,0.00016480701365807277,0.0005322628217901979,primary,1,[0],60,10,MATCHES_B0_EXACTLY
O1_JQ_SVD_ORACLE,FULL,0.0,exact,8,per_prompt,actual_d,5,4.905817280860472e-05,0.00015099959259695308,4.905817280860375e-05,0.00015099959259695233,4.905817280860481e-05,0.0001509995925969531,0.0001656690794907693,0.0005355687340760712,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_ENERGY95,FULL,0.01,exact,8,per_prompt,actual_d,0,8.919765461414184e-05,0.00028452682190096667,8.919765461414142e-05,0.00028452682190096705,8.919765461414183e-05,0.00028452682190096667,0.0002892347367900708,0.0009538127271739185,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_ENERGY95,FULL,0.01,exact,8,per_prompt,actual_d,1,9.297124222030118e-05,0.000285125819646051,9.29712422202995e-05,0.0002851258196460508,9.297124222030114e-05,0.000285125819646051,0.0003073911312640314,0.0009583532764675564,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_ENERGY95,FULL,0.01,exact,8,per_prompt,actual_d,2,7.326405685868154e-05,0.00029220745506614937,7.326405685868114e-05,0.0002922074550661481,7.32640568586815e-05,0.0002922074550661494,0.0002137361768294094,0.0009753045990421946,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_ENERGY95,FULL,0.01,exact,8,per_prompt,actual_d,3,7.741363255592901e-05,0.00029472064004700134,7.741363255592832e-05,0.0002947206400470015,7.741363255592902e-05,0.00029472064004700134,0.00022572132611715264,0.0009863374014630745,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_ENERGY95,FULL,0.01,exact,8,per_prompt,actual_d,4,7.318560673653288e-05,0.0002755174508830665,7.318560673653128e-05,0.00027551745088306545,7.318560673653288e-05,0.00027551745088306653,0.00022169406288870686,0.0009523077805622024,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B4_ENERGY95,FULL,0.01,exact,8,per_prompt,actual_d,5,7.898036784725814e-05,0.00027793792539598024,7.898036784725714e-05,0.00027793792539597986,7.898036784725806e-05,0.0002779379253959802,0.00023185137149778898,0.0009564623172029545,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B2_FULL_PARAMETER_SKETCH,4,0.01,exact,8,per_prompt,actual_d,0,0.0002779358481778691,0.0008621715485267239,0.00027793584817787016,0.0008621715485267236,0.00027793584817786907,0.0008621715485267237,0.0009826421420056316,0.0032207759643512286,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B2_FULL_PARAMETER_SKETCH,4,0.01,exact,8,per_prompt,actual_d,1,0.00027425042738252886,0.0008592167963241266,0.000274250427382529,0.0008592167963241276,0.0002742504273825288,0.0008592167963241266,0.0009641019410139739,0.003218928584459113,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B2_FULL_PARAMETER_SKETCH,4,0.01,exact,8,per_prompt,actual_d,2,0.00026946292795070574,0.0008715158198914607,0.00026946292795070547,0.0008715158198914614,0.00026946292795070574,0.0008715158198914609,0.0010260499795089713,0.00330864302614952,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B2_FULL_PARAMETER_SKETCH,4,0.01,exact,8,per_prompt,actual_d,3,0.00026439054289818873,0.0008700361386020858,0.00026439054289818705,0.000870036138602087,0.00026439054289818873,0.0008700361386020858,0.000932551392520166,0.0033116941498210306,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B2_FULL_PARAMETER_SKETCH,4,0.01,exact,8,per_prompt,actual_d,4,0.0002470372399284342,0.000857232746295554,0.00024703723992843414,0.0008572327462955535,0.00024703723992843414,0.000857232746295554,0.0009120826791928938,0.0032530200475711056,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B2_FULL_PARAMETER_SKETCH,4,0.01,exact,8,per_prompt,actual_d,5,0.00024120603335667443,0.0008554900509844265,0.0002412060333566742,0.0008554900509844266,0.0002412060333566745,0.0008554900509844265,0.0008659418886251498,0.003193240819428484,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,8,per_prompt,actual_d,0,0.0002157142526742242,0.0007183233466823281,0.00021571425267422452,0.0007183233466823287,0.0002157142526742242,0.0007183233466823282,0.0008394571678411029,0.0027494783379350177,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,8,per_prompt,actual_d,1,0.0002203901268531703,0.0007187939212977117,0.0002203901268531697,0.0007187939212977121,0.00022039012685317027,0.0007187939212977115,0.0008337190860418411,0.002734107862864914,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,8,per_prompt,actual_d,2,0.00018741657438285314,0.0007215896817510924,0.0001874165743828535,0.0007215896817510922,0.00018741657438285308,0.0007215896817510924,0.0007565690049092331,0.002727412225570117,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,8,per_prompt,actual_d,3,0.00019641316088361895,0.0007231274746373715,0.0001964131608836182,0.0007231274746373711,0.00019641316088361892,0.0007231274746373713,0.0007786039167326983,0.002724504918841346,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,8,per_prompt,actual_d,4,0.00019162827479405215,0.000719380062734558,0.00019162827479405026,0.0007193800627345586,0.0001916282747940521,0.000719380062734558,0.0007683167382967464,0.002807774260973869,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,8,per_prompt,actual_d,5,0.00019912918318253705,0.0007204585616552053,0.00019912918318253558,0.0007204585616552061,0.00019912918318253697,0.0007204585616552053,0.0007755534998202862,0.0028185744459315377,primary,1,[0],60,10,MATCHES_B0_EXACTLY
B0_PERSISTENCE,0,0.0,64,8,per_prompt,actual_d,0,0.00789620563027857,0.005934347093705537,0.00789620563027857,0.005934347093705537,0.001031012981254595,0.002653818220769817,0.002415107563894735,0.006337517768275261,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B0_PERSISTENCE,0,0.0,64,8,per_prompt,actual_d,1,0.007103275896456842,0.005892649168556574,0.007103275896456842,0.005892649168556574,0.0010380733302923564,0.002682493193331769,0.0024270577129933196,0.0063065111954534805,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B0_PERSISTENCE,0,0.0,64,8,per_prompt,actual_d,2,0.008171434253715873,0.00705324200902839,0.008171434253715873,0.00705324200902839,0.0010056442340555798,0.0027069065980697368,0.0023260998003693883,0.006374979293392444,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B0_PERSISTENCE,0,0.0,64,8,per_prompt,actual_d,3,0.007916448507354555,0.006356277698014395,0.007916448507354555,0.006356277698014395,0.0010158040448788616,0.002758363693844634,0.002371451284482701,0.006394995810945838,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B0_PERSISTENCE,0,0.0,64,8,per_prompt,actual_d,4,0.007318020003963373,0.005956304910285708,0.007318020003963373,0.005956304910285708,0.0009525213079671415,0.002675358199704587,0.002108164101801902,0.006386512534114926,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B0_PERSISTENCE,0,0.0,64,8,per_prompt,actual_d,5,0.007319124685172062,0.00649201691835581,0.007319124685172062,0.00649201691835581,0.0009611766479887744,0.002686994295312533,0.002117578829285509,0.0063283696815081975,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B1_LOG_RIDGE,0,0.01,64,8,per_prompt,actual_d,0,0.0076351315982951294,0.005779084963228275,0.007632414771195909,0.00559176794018288,0.0017669283951673095,0.0024632155087684297,0.0053946743977551495,0.005482309755334227,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B1_LOG_RIDGE,0,0.01,64,8,per_prompt,actual_d,1,0.006926636219434352,0.005728892736478014,0.006920949825852893,0.0056425464847183705,0.0021551561073517695,0.001995482617021911,0.005259770848887053,0.004446013778230048,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B1_LOG_RIDGE,0,0.01,64,8,per_prompt,actual_d,2,0.008142950109322799,0.007090244523609107,0.008112872294549127,0.006995158509585946,0.0020560758131973177,0.002878639068026694,0.005727041573702456,0.008357532120895598,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B1_LOG_RIDGE,0,0.01,64,8,per_prompt,actual_d,3,0.007911652851744165,0.0059479843187872795,0.007915324236313737,0.005832643482768618,0.0024120448771814676,0.0020525180589304097,0.006579140897776753,0.005390522143044946,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B1_LOG_RIDGE,0,0.01,64,8,per_prompt,actual_d,4,0.007431186558930403,0.005747698917813528,0.007400259921106537,0.005516250852206906,0.0021909220348821884,0.0025911847645096525,0.005497062548257631,0.006197794084008192,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B1_LOG_RIDGE,0,0.01,64,8,per_prompt,actual_d,5,0.007346159493594462,0.0064341128840698794,0.007310634048794075,0.006158217237083575,0.0016776998838584586,0.0017893298477089576,0.00555344933796081,0.004388358540321845,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B2_RANDOM_Q,0,0.0,64,8,per_prompt,actual_d,0,0.00789620563027857,0.005934347093705537,0.00789620563027857,0.005934347093705537,0.001031012981254595,0.002653818220769817,0.002415107563894735,0.006337517768275261,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B2_RANDOM_Q,0,0.0,64,8,per_prompt,actual_d,1,0.007103275896456842,0.005892649168556574,0.007103275896456842,0.005892649168556574,0.0010380733302923564,0.002682493193331769,0.0024270577129933196,0.0063065111954534805,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B2_RANDOM_Q,0,0.0,64,8,per_prompt,actual_d,2,0.008171434253715873,0.00705324200902839,0.008171434253715873,0.00705324200902839,0.0010056442340555798,0.0027069065980697368,0.0023260998003693883,0.006374979293392444,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B2_RANDOM_Q,0,0.0,64,8,per_prompt,actual_d,3,0.007916448507354555,0.006356277698014395,0.007916448507354555,0.006356277698014395,0.0010158040448788616,0.002758363693844634,0.002371451284482701,0.006394995810945838,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B2_RANDOM_Q,0,0.0,64,8,per_prompt,actual_d,4,0.007318020003963373,0.005956304910285708,0.007318020003963373,0.005956304910285708,0.0009525213079671415,0.002675358199704587,0.002108164101801902,0.006386512534114926,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B2_RANDOM_Q,0,0.0,64,8,per_prompt,actual_d,5,0.007319124685172062,0.00649201691835581,0.007319124685172062,0.00649201691835581,0.0009611766479887744,0.002686994295312533,0.002117578829285509,0.0063283696815081975,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
B2_RANDOM_Q,1,0.01,64,8,per_prompt,actual_d,0,0.006119481926608991,0.004843368723942533,0.006101241844548962,0.0048564591186026525,0.003654355018330657,0.0034517270032668793,0.012223697580940355,0.009073716578914445,primary,3,"[0, 1, 2]",180,10,MATCHES_B0_EXACTLY
