seed,arm,anchor,method,rank_cap,alpha,n,noise,r,k,selection_source,branch,group,pred_delta_pX,true_delta_pX,pred_delta_v,true_delta_v,source_frozen_record
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,0,-0.00010814539701816635,0.0024026112579506854,-0.0016915354963499545,0.0037371007807282856,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,1,-0.00038642934458083845,0.0024110468564079016,0.0006155221879895782,0.003633084891260707,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,2,0.004577678031079862,0.002243667327664145,0.004534149638790144,0.0036753369208531506,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,3,-0.004419125742315341,0.0022046792293840428,0.0060316432179642965,0.0035909782162293646,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,4,0.0053113815792296785,0.0020082170010681734,-3.6430379034240106e-05,0.0037682935403796115,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,5,-0.0012248298454094406,0.0020295097596398077,0.006680413059365782,0.00365354000931086,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,0,-0.00020588241876553075,0.002582509984879059,-0.0032202703861522737,0.0032830528888770256,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,1,-0.0007356670772674448,0.002601033377808331,0.0011718038895900367,0.0031657752035468265,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,2,0.00871478076140623,0.0024296286236368952,0.008631913335360565,0.00325201664336316,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,3,-0.008412935933871248,0.002401069870474912,0.011482775310692132,0.003159457758941086,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,4,0.010111573092054958,0.002168809715414135,-6.9354542670498e-05,0.003308902949630687,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,5,-0.0023317768310263534,0.0022048268088232484,0.012717874610826288,0.003172791106786263,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,0,-0.00020555015851955998,0.0026943691127472038,-0.003215073401208099,0.004641436067503037,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,1,-0.0007344798320159523,0.002730077789905695,0.0011699127915015316,0.004615516529406189,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,2,0.008700716543505904,0.002504664880414375,0.008617982851809808,0.004567521773922944,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,3,-0.008399358843707438,0.0024852448912087745,0.011464244006406749,0.0045639658409981675,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,4,0.010095254681853346,0.0022575673220485235,-6.924261588459248e-05,0.004615275845659846,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,5,-0.0023280137280471337,0.0022774982139591904,0.012697350060105764,0.00454989631269626,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,0,-0.00020588241876553075,0.002582509984879059,-0.0032202703861522737,0.0032830528888770256,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,1,-0.0007356670772674448,0.002601033377808331,0.0011718038895900367,0.0031657752035468265,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,2,0.00871478076140623,0.0024296286236368952,0.008631913335360565,0.00325201664336316,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,3,-0.008412935933871248,0.002401069870474912,0.011482775310692132,0.003159457758941086,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,4,0.010111573092054958,0.002168809715414135,-6.9354542670498e-05,0.003308902949630687,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,5,-0.0023317768310263534,0.0022048268088232484,0.012717874610826288,0.003172791106786263,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,0,-8.1365229819088e-05,0.0024669906055241318,-0.0012726586447737633,0.003610382126169273,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,1,-0.00029073740813377456,0.0024914226423802277,0.0004630997311527505,0.0035524595077782114,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,2,0.0034441024334492857,0.0022749303272430557,0.0034113530262626524,0.003536217324595694,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,3,-0.00332481262760114,0.002251489679991394,0.004538020573672431,0.0035003628998624818,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,4,0.003996118140638956,0.0019992755616909355,-2.740908299610284e-05,0.00361739719881957,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,5,-0.0009215238429822136,0.002028640144311203,0.005026134804151036,0.0035545138951207033,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,0,-0.00013037496881289487,0.002345674047910619,-0.002039235082242896,0.005987274104392555,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,1,-0.0004658609162963411,0.0023578733285104965,0.0007420443983326106,0.00593119398336328,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,2,0.005518631832636023,0.0021726888093257513,0.005466156064422848,0.0059676712666105825,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,3,-0.005327488702434973,0.0021381054483297058,0.007271463401262578,0.005935241038731249,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,4,0.006403150081636257,0.0018862606129841746,-4.3918739598626404e-05,0.0060347067123379386,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,5,-0.0014765968529343414,0.0018993629890123366,0.008053589595919364,0.005963747793869851,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,0,-8.1365229819088e-05,0.0024669906055241318,-0.0012726586447737633,0.003610382126169273,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,1,-0.00029073740813377456,0.0024914226423802277,0.0004630997311527505,0.0035524595077782114,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,2,0.0034441024334492857,0.0022749303272430557,0.0034113530262626524,0.003536217324595694,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,3,-0.00332481262760114,0.002251489679991394,0.004538020573672431,0.0035003628998624818,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,4,0.003996118140638956,0.0019992755616909355,-2.740908299610284e-05,0.00361739719881957,320
301,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,5,-0.0009215238429822136,0.002028640144311203,0.005026134804151036,0.0035545138951207033,320
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,0,-0.0030039047972028076,0.00046127728552814926,0.006345077915374881,0.0028222353904273413,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,1,0.006182564837124728,0.0006206579989387855,-0.0030285703628847326,0.002511721792313783,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,2,-0.015505042313543764,0.0005896131735705721,0.017963375148088087,0.0031905424398124458,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,3,0.004276878204857063,0.0007739575915082947,0.014070612978189833,0.0030024790269372204,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,4,0.007569359277830571,0.0006091789104611349,0.0034779479022596232,0.0030010329096286236,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,5,0.012387290710269809,0.0009093926163451458,-0.01684444367479666,0.0027771150837605355,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,0,-0.0018832677855323127,0.000296922469047849,0.003977982539874507,0.004369115693444652,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,1,0.003876096606178733,0.00040788045420185083,-0.0018987316129159078,0.004365347409191856,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,2,-0.009720729741369677,0.0006151781261934074,0.01126195669294443,0.004723556763733708,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,3,0.0026813456116694563,0.0007142121581101604,0.008821428751401515,0.0047728028896458505,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,4,0.004745533379863644,0.0004761547134540297,0.002180464324363546,0.004474005318180783,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,5,0.007766086850155189,0.0006269021704840781,-0.01056045390236658,0.004498337976603535,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,0,-0.0030039047972028076,0.00046127728552814926,0.006345077915374881,0.0028222353904273413,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,1,0.006182564837124728,0.0006206579989387855,-0.0030285703628847326,0.002511721792313783,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,2,-0.015505042313543764,0.0005896131735705721,0.017963375148088087,0.0031905424398124458,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,3,0.004276878204857063,0.0007739575915082947,0.014070612978189833,0.0030024790269372204,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,4,0.007569359277830571,0.0006091789104611349,0.0034779479022596232,0.0030010329096286236,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,5,0.012387290710269809,0.0009093926163451458,-0.01684444367479666,0.0027771150837605355,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,0,-0.0026173971809342277,0.0007872291726665597,0.005528666908476918,0.0034635525925670774,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,1,0.005387064127565559,0.0009431743073922451,-0.0026388890678083147,0.0031526909283478796,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,2,-0.013510033367077914,0.0008064087791437592,0.015652056455468067,0.0038140182901652887,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,3,0.0037265791402629907,0.0009837745947663835,0.012260169755521104,0.0036240793970341947,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,4,0.0065954219500300865,0.000986567135963428,0.0030304459193537642,0.003616609629132098,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,5,0.010793437866161491,0.0012778961372711488,-0.01467709610167167,0.003392543189069102,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,0,-0.0022578084658338026,0.000642811260132835,0.004769116067542698,0.004868830180964705,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,1,0.004646967255029201,0.0008228628285224618,-0.0022763477095085953,0.0045700498013245975,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,2,-0.011653969803313615,0.0006629632143656394,0.013501713011034401,0.005318463181151228,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,3,0.0032146064772952264,0.000878743826981373,0.010575817559601276,0.0051592367941698525,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,4,0.005689315944479206,0.0008118461187708639,0.002614110881530887,0.004963426373061895,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,5,0.009310591287858088,0.0011431641127888838,-0.01266069669272839,0.004766173661333507,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,0,-0.0019448654550700448,0.000757245591451817,0.004108093857978319,0.004193230509623614,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,1,0.0040028754528610416,0.0009041232353043932,-0.001960835071240706,0.0038954218263269167,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,2,-0.010038674062870005,0.0008317635754904728,0.011630311258370272,0.0046057627405669275,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,3,0.0027690467034488064,0.0010077215437580018,0.00910995885702635,0.0044282760907525314,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,4,0.004900749647650272,0.0009624587850429507,0.0022517826583374873,0.004338409020069365,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,5,0.008020098974756987,0.0012497416196194187,-0.010905863808830076,0.004126076798790367,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,0,-0.0027277956949827756,0.0007540166646069155,0.005761859110184482,0.0031395155024717633,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,1,0.005614283702454529,0.0008843555709391835,-0.002750194082556214,0.00283105263444898,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,2,-0.014079869546063682,0.0008439364203408345,0.016312240468454153,0.003629597547257897,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,3,0.0038837615513109386,0.001003147608387393,0.01277728826273572,0.0034521491982528775,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,4,0.006873608534821392,0.000919831646761461,0.0031582663085702473,0.0034659176910029504,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,5,0.011248691470994296,0.0011843172976614008,-0.015296157515802905,0.0032487489598235775,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,0,-0.0012361664444834773,0.0010332431440796448,0.0026111254970275413,0.0045619871970503855,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,1,0.002544248139825798,0.001146468404672246,-0.001246316814314968,0.0042754276751188055,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,2,-0.006380632650591029,0.0009576632499588393,0.007392285404122174,0.005101162848667189,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,3,0.0017600202672568548,0.0011144103355007768,0.00579033650904938,0.004956824931393523,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,4,0.0031149415767793066,0.0011118701534658323,0.0014312445908533818,0.004788740714353674,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,5,0.005097615985818339,0.001371730084611774,-0.006931822894708652,0.004597154136990403,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,0,-0.0025864641453284174,0.00075498061255118,0.005463327780132807,0.0035906879749357207,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,1,0.00532339849527918,0.000887728814952357,-0.0026077020358634133,0.0032801241865123235,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,2,-0.013350368511387068,0.0008569558424406735,0.015467076650657425,0.004090742731178503,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,3,0.0036825375228602872,0.0010195786230327679,0.012115276091562372,0.00391103135777074,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,4,0.006517475651508131,0.0008931273821020548,0.002994631373434756,0.003906301639136775,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,5,0.010665878395915594,0.0011642029509311951,-0.014503638615123575,0.0036912662702125666,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,0,-0.002425894747666387,0.001054064798060577,0.005124160793236581,0.0030330036866528967,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,1,0.004992918410548135,0.001204485893599416,-0.00244581417596908,0.0028048134312541415,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,2,-0.012521568841261592,0.0009738563456465887,0.01450687034512089,0.0034388026135491983,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,3,0.0034539231680154724,0.001157616646242001,0.011363151772327183,0.0033425248121490754,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,4,0.006112866470464671,0.0012182513012201676,0.00280872268542115,0.003128712315880537,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,5,0.010003733640241368,0.0014971744289022295,-0.013603243177381118,0.0029724186271326944,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,0,-0.0019714986495647604,0.0009948496071379564,0.004164350532411429,0.0036504765139286025,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,1,0.004057691255258194,0.0011376464711553354,-0.0019876869553585863,0.003434473764275123,557
301,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,2,-0.010176144733701487,0.0010041614171301596,0.011789577978322927,0.00408818480530786,557
